osmid,y,x,highway,ref,street_count,junction,railway,geometry
37631015,39.3249119,-76.7131694,,,4,,,POINT (-76.7131694 39.3249119)
37631033,39.3271742,-76.7113415,,,3,,,POINT (-76.7113415 39.3271742)
37631042,39.3857151,-76.6657724,,,3,,,POINT (-76.6657724 39.3857151)
37631046,39.3857679,-76.6667165,,,4,,,POINT (-76.6667165 39.3857679)
37631054,39.3864282,-76.6675373,,,1,,,POINT (-76.6675373 39.3864282)
37631074,39.4006542,-76.572317,,,3,,,POINT (-76.572317 39.4006542)
37631084,39.2735281,-76.5294357,,,3,,,POINT (-76.5294357 39.2735281)
37631086,39.2742015,-76.5285109,,,4,,,POINT (-76.5285109 39.2742015)
37631088,39.2747882,-76.5277341,,,4,,,POINT (-76.5277341 39.2747882)
37631090,39.27538,-76.526912,,,4,,,POINT (-76.526912 39.27538)
37631092,39.2759568,-76.5261135,,,3,,,POINT (-76.5261135 39.2759568)
37631154,39.2300047,-76.4510352,,,3,,,POINT (-76.4510352 39.2300047)
37631158,39.2315981,-76.45059,,,3,,,POINT (-76.45059 39.2315981)
37631173,39.2548758,-76.454541,turning_circle,,1,,,POINT (-76.454541 39.2548758)
37631179,39.2543808,-76.4541298,,,4,,,POINT (-76.4541298 39.2543808)
37631194,39.4461104,-76.6792242,,,3,,,POINT (-76.6792242 39.4461104)
37631215,39.4461201,-76.6845895,,,4,,,POINT (-76.6845895 39.4461201)
37631228,39.4264363,-76.6081958,,,3,,,POINT (-76.6081958 39.4264363)
37631241,39.4277312,-76.6089321,,,3,,,POINT (-76.6089321 39.4277312)
37631246,39.2909294,-76.7263055,,,3,,,POINT (-76.7263055 39.2909294)
37631248,39.2914182,-76.7268688,,,4,,,POINT (-76.7268688 39.2914182)
37631249,39.2919009,-76.7274387,,,4,,,POINT (-76.7274387 39.2919009)
37631251,39.2923887,-76.72801,,,4,,,POINT (-76.72801 39.2923887)
37631252,39.2928796,-76.7285854,,,4,,,POINT (-76.7285854 39.2928796)
37631254,39.2933674,-76.7291553,,,3,,,POINT (-76.7291553 39.2933674)
37631255,39.2938871,-76.7297844,,,4,,,POINT (-76.7297844 39.2938871)
37631257,39.2952958,-76.731458,,,3,,,POINT (-76.731458 39.2952958)
37631265,39.2968547,-76.7332994,,,3,,,POINT (-76.7332994 39.2968547)
37631272,39.3842072,-76.537397,,,3,,,POINT (-76.537397 39.3842072)
37631274,39.3851829,-76.5365333,,,3,,,POINT (-76.5365333 39.3851829)
37631277,39.3540708,-76.7470099,,,3,,,POINT (-76.7470099 39.3540708)
37631420,39.4640078,-76.8091711,,,3,,,POINT (-76.8091711 39.4640078)
37631424,39.4639612,-76.8097144,,,3,,,POINT (-76.8097144 39.4639612)
37631428,39.46393,-76.8100952,,,1,,,POINT (-76.8100952 39.46393)
37631431,39.503386,-76.553578,,,3,,,POINT (-76.553578 39.503386)
37631461,39.3099566,-76.7692091,,,1,,,POINT (-76.7692091 39.3099566)
37631483,39.3080817,-76.7678249,,,3,,,POINT (-76.7678249 39.3080817)
37631494,39.3041978,-76.7370711,,,3,,,POINT (-76.7370711 39.3041978)
37631554,39.570944,-76.740427,,,3,,,POINT (-76.740427 39.570944)
37631673,39.583816,-76.739415,,,3,,,POINT (-76.739415 39.583816)
37631716,39.2453382,-76.6915155,,,3,,,POINT (-76.6915155 39.2453382)
37631727,39.2511739,-76.6914243,,,3,,,POINT (-76.6914243 39.2511739)
37631770,39.2614171,-76.687979,,,5,,,POINT (-76.687979 39.2614171)
37631784,39.265196,-76.6854146,,,3,,,POINT (-76.6854146 39.265196)
37631971,39.400843,-76.55691,,,1,,,POINT (-76.55691 39.400843)
37631975,39.2916275,-76.7680323,,,3,,,POINT (-76.7680323 39.2916275)
37632021,39.2931117,-76.7683395,,,3,,,POINT (-76.7683395 39.2931117)
37632031,39.3813653,-76.588163,,,3,,,POINT (-76.588163 39.3813653)
37632045,39.379765,-76.5877018,,,3,,,POINT (-76.5877018 39.379765)
37632051,39.37909,-76.5869599,,,3,,,POINT (-76.5869599 39.37909)
37632057,39.378474,-76.585638,turning_circle,,1,,,POINT (-76.585638 39.378474)
37632062,39.2673573,-76.7070576,,,1,,,POINT (-76.7070576 39.2673573)
37632084,39.2664052,-76.7047039,,,3,,,POINT (-76.7047039 39.2664052)
37632096,39.2658403,-76.7034232,,,3,,,POINT (-76.7034232 39.2658403)
37632118,39.3944925,-76.5192513,,,3,,,POINT (-76.5192513 39.3944925)
37632123,39.3602009,-76.5245243,,,3,,,POINT (-76.5245243 39.3602009)
37632130,39.361623,-76.527235,,,4,,,POINT (-76.527235 39.361623)
37632132,39.3622505,-76.528445,,,1,,,POINT (-76.528445 39.3622505)
37632138,39.4164883,-76.6345326,,,3,,,POINT (-76.6345326 39.4164883)
37632146,39.416185,-76.634256,,,4,,,POINT (-76.634256 39.416185)
37632153,39.4027001,-76.5844466,,,3,,,POINT (-76.5844466 39.4027001)
37632155,39.4035188,-76.5848614,,,4,,,POINT (-76.5848614 39.4035188)
37632181,39.4061682,-76.5852897,,,3,,,POINT (-76.5852897 39.4061682)
37632188,39.4080748,-76.5843416,,,4,,,POINT (-76.5843416 39.4080748)
37632200,39.4096746,-76.5832486,,,3,,,POINT (-76.5832486 39.4096746)
37632206,39.4099503,-76.5823192,,,3,,,POINT (-76.5823192 39.4099503)
37632209,39.398519,-76.6428836,,,4,,,POINT (-76.6428836 39.398519)
37632213,39.3993337,-76.6430521,,,3,,,POINT (-76.6430521 39.3993337)
37632220,39.330837,-76.526666,,,3,,,POINT (-76.526666 39.330837)
37632226,39.2817444,-76.4186424,,,3,,,POINT (-76.4186424 39.2817444)
37632227,39.2217192,-76.4332884,,,3,,,POINT (-76.4332884 39.2217192)
37632230,39.2228901,-76.4332964,,,3,,,POINT (-76.4332964 39.2228901)
37632232,39.2203899,-76.4471389,,,3,,,POINT (-76.4471389 39.2203899)
37632235,39.2227354,-76.446856,,,4,,,POINT (-76.446856 39.2227354)
37632237,39.2261021,-76.4464084,,,4,,,POINT (-76.4464084 39.2261021)
37632243,39.227508,-76.4459295,,,3,,,POINT (-76.4459295 39.227508)
37632245,39.2300122,-76.4443666,,,3,,,POINT (-76.4443666 39.2300122)
37632250,39.2827517,-76.500921,,,3,,,POINT (-76.500921 39.2827517)
37632252,39.284307,-76.499419,,,3,,,POINT (-76.499419 39.284307)
37632260,39.2393436,-76.6421293,,,3,,,POINT (-76.6421293 39.2393436)
37632279,39.2388727,-76.6412988,,,3,,,POINT (-76.6412988 39.2388727)
37632283,39.454999,-76.7924938,,,3,,,POINT (-76.7924938 39.454999)
37632291,39.4548502,-76.7915215,turning_circle,,1,,,POINT (-76.7915215 39.4548502)
37632294,39.4653683,-76.8233475,,,3,,,POINT (-76.8233475 39.4653683)
37632296,39.466042,-76.8234145,turning_circle,,1,,,POINT (-76.8234145 39.466042)
37632298,39.639251,-76.68461,,,3,,,POINT (-76.68461 39.639251)
37632360,39.641672,-76.678804,,,3,,,POINT (-76.678804 39.641672)
37632483,39.263724,-76.7297366,,,3,,,POINT (-76.7297366 39.263724)
37632502,39.246614,-76.646272,,,1,,,POINT (-76.646272 39.246614)
37632508,39.2458355,-76.646038,,,3,,,POINT (-76.646038 39.2458355)
37632510,39.2447523,-76.6457773,,,4,,,POINT (-76.6457773 39.2447523)
37632551,39.3880207,-76.8242502,,,4,,,POINT (-76.8242502 39.3880207)
37632558,39.3879689,-76.8256758,,,1,,,POINT (-76.8256758 39.3879689)
37632571,39.3662881,-76.8277649,turning_circle,,1,,,POINT (-76.8277649 39.3662881)
37632575,39.333552,-76.391876,,,3,,,POINT (-76.391876 39.333552)
37632617,39.329405,-76.388444,,,3,,,POINT (-76.388444 39.329405)
37632624,39.3316642,-76.45885,,,3,,,POINT (-76.45885 39.3316642)
37632635,39.3784243,-76.7880993,turning_circle,,1,,,POINT (-76.7880993 39.3784243)
37632667,39.3809132,-76.7868829,,,3,,,POINT (-76.7868829 39.3809132)
37632679,39.3817625,-76.786726,,,3,,,POINT (-76.786726 39.3817625)
37632686,39.5099097,-76.7025772,,,3,,,POINT (-76.7025772 39.5099097)
37632743,39.5116263,-76.6973147,,,3,,,POINT (-76.6973147 39.5116263)
37632758,39.5111876,-76.6951877,turning_circle,,1,,,POINT (-76.6951877 39.5111876)
37632786,39.6977219,-76.5838983,,,3,,,POINT (-76.5838983 39.6977219)
37632816,39.6968453,-76.5742363,,,3,,,POINT (-76.5742363 39.6968453)
37632841,39.4554602,-76.8063367,turning_circle,,1,,,POINT (-76.8063367 39.4554602)
37632845,39.389072,-76.533819,,,1,,,POINT (-76.533819 39.389072)
37632875,39.2033286,-76.4454458,,,3,,,POINT (-76.4454458 39.2033286)
37633019,39.3758026,-76.6939095,,,3,,,POINT (-76.6939095 39.3758026)
37633020,39.3764557,-76.6940369,,,3,,,POINT (-76.6940369 39.3764557)
37633039,39.3777319,-76.693306,,,3,,,POINT (-76.693306 39.3777319)
37633056,39.3787706,-76.6937674,,,3,,,POINT (-76.6937674 39.3787706)
37633065,39.3794447,-76.6935678,,,3,,,POINT (-76.6935678 39.3794447)
37633072,39.3593895,-76.7758117,,,3,,,POINT (-76.7758117 39.3593895)
37633082,39.2692545,-76.7442652,,,3,,,POINT (-76.7442652 39.2692545)
37633085,39.2679709,-76.7440924,,,3,,,POINT (-76.7440924 39.2679709)
37633097,39.2666256,-76.7437805,,,3,,,POINT (-76.7437805 39.2666256)
37633102,39.3942236,-76.574345,,,3,,,POINT (-76.574345 39.3942236)
37633133,39.374759,-76.8044097,,,3,,,POINT (-76.8044097 39.374759)
37633213,39.3843654,-76.5073926,,,1,,,POINT (-76.5073926 39.3843654)
37633217,39.4163645,-76.4850536,,,3,,,POINT (-76.4850536 39.4163645)
37633235,39.4264663,-76.6384137,,,3,,,POINT (-76.6384137 39.4264663)
37633285,39.4250574,-76.640481,,,3,,,POINT (-76.640481 39.4250574)
37633290,39.3663247,-76.7436411,,,3,,,POINT (-76.7436411 39.3663247)
37633291,39.3666322,-76.7433235,turning_circle,,1,,,POINT (-76.7433235 39.3666322)
37633295,39.2643872,-76.4944375,,,3,,,POINT (-76.4944375 39.2643872)
37633310,39.2635166,-76.4953293,,,3,,,POINT (-76.4953293 39.2635166)
37633316,39.2624445,-76.4953544,,,3,,,POINT (-76.4953544 39.2624445)
37633319,39.4452271,-76.6429243,,,4,,,POINT (-76.6429243 39.4452271)
37633320,39.4459417,-76.6426462,turning_circle,,1,,,POINT (-76.6426462 39.4459417)
37633327,39.4746921,-76.7056051,,,4,,,POINT (-76.7056051 39.4746921)
37633348,39.44341,-76.6125962,,,3,,,POINT (-76.6125962 39.44341)
37633352,39.4434318,-76.6119538,turning_circle,,1,,,POINT (-76.6119538 39.4434318)
37633366,39.3923429,-76.5618706,,,3,,,POINT (-76.5618706 39.3923429)
37633367,39.392062,-76.561937,,,3,,,POINT (-76.561937 39.392062)
37633370,39.3911723,-76.5594098,,,3,,,POINT (-76.5594098 39.3911723)
37633373,39.26204,-76.502516,,,3,,,POINT (-76.502516 39.26204)
37633375,39.2597666,-76.5042287,,,4,,,POINT (-76.5042287 39.2597666)
37633376,39.40945,-76.6158924,,,3,,,POINT (-76.6158924 39.40945)
37633444,39.2736088,-76.5057975,,,3,,,POINT (-76.5057975 39.2736088)
37633465,39.2731544,-76.5028824,,,3,,,POINT (-76.5028824 39.2731544)
37633516,39.4318272,-76.7056217,,,3,,,POINT (-76.7056217 39.4318272)
37633517,39.4320353,-76.7071829,turning_circle,,1,,,POINT (-76.7071829 39.4320353)
37633519,39.3823742,-76.8725453,,,3,,,POINT (-76.8725453 39.3823742)
37633524,39.4182114,-76.5685121,,,3,,,POINT (-76.5685121 39.4182114)
37633621,39.4201735,-76.556937,,,1,,,POINT (-76.556937 39.4201735)
37633751,39.440692,-76.470551,,,1,,,POINT (-76.470551 39.440692)
37633753,39.324078,-76.460149,,,3,,,POINT (-76.460149 39.324078)
37633754,39.32355,-76.459408,,,1,,,POINT (-76.459408 39.32355)
37633755,39.3747997,-76.5792512,,,4,,,POINT (-76.5792512 39.3747997)
37633770,39.3754018,-76.5770644,,,3,,,POINT (-76.5770644 39.3754018)
37633771,39.3756606,-76.5757636,,,3,,,POINT (-76.5757636 39.3756606)
37633772,39.271274,-76.520738,,,4,,,POINT (-76.520738 39.271274)
37633773,39.271317,-76.519231,,,4,,,POINT (-76.519231 39.271317)
37633774,39.271352,-76.517856,,,4,,,POINT (-76.517856 39.271352)
37633785,39.2714987,-76.5142237,,,4,,,POINT (-76.5142237 39.2714987)
37633790,39.3890081,-76.4717351,,,3,,,POINT (-76.4717351 39.3890081)
37633794,39.388969,-76.470612,,,1,,,POINT (-76.470612 39.388969)
37633795,39.3763014,-76.5690537,,,1,,,POINT (-76.5690537 39.3763014)
37633796,39.4540899,-76.6671841,,,3,,,POINT (-76.6671841 39.4540899)
37633797,39.4542288,-76.6664068,,,1,,,POINT (-76.6664068 39.4542288)
37633823,39.3441088,-76.7343999,,,3,,,POINT (-76.7343999 39.3441088)
37633825,39.4163131,-76.5284665,,,3,,,POINT (-76.5284665 39.4163131)
37633840,39.4147699,-76.527185,turning_circle,,1,,,POINT (-76.527185 39.4147699)
37633845,39.3357842,-76.7436763,,,1,,,POINT (-76.7436763 39.3357842)
37633847,39.3360871,-76.7436709,,,3,,,POINT (-76.7436709 39.3360871)
37633850,39.3378836,-76.7436682,,,3,,,POINT (-76.7436682 39.3378836)
37633855,39.3390951,-76.743675,,,3,,,POINT (-76.743675 39.3390951)
37633861,39.340069,-76.7435288,,,3,,,POINT (-76.7435288 39.340069)
37633870,39.3406613,-76.7426356,,,4,,,POINT (-76.7426356 39.3406613)
37633887,39.3450225,-76.7393888,,,3,,,POINT (-76.7393888 39.3450225)
37633889,39.3457143,-76.7389328,,,3,,,POINT (-76.7389328 39.3457143)
37633916,39.357541,-76.7260525,,,4,,,POINT (-76.7260525 39.357541)
37633926,39.4025449,-76.439816,,,3,,,POINT (-76.439816 39.4025449)
37633927,39.4032237,-76.4392854,,,3,,,POINT (-76.4392854 39.4032237)
37633941,39.3947297,-76.4084536,,,3,,,POINT (-76.4084536 39.3947297)
37633943,39.394323,-76.407912,,,4,,,POINT (-76.407912 39.394323)
37633945,39.393807,-76.407253,,,3,,,POINT (-76.407253 39.393807)
37633948,39.508944,-76.478524,,,3,,,POINT (-76.478524 39.508944)
37633970,39.511046,-76.4793597,turning_circle,,1,,,POINT (-76.4793597 39.511046)
37633972,39.4294571,-76.4313654,,,3,,,POINT (-76.4313654 39.4294571)
37633973,39.4290979,-76.4314165,,,1,,,POINT (-76.4314165 39.4290979)
37633974,39.3567631,-76.7113385,,,3,,,POINT (-76.7113385 39.3567631)
37633977,39.357292,-76.7120332,,,3,,,POINT (-76.7120332 39.357292)
37633979,39.3577264,-76.7128902,,,4,,,POINT (-76.7128902 39.3577264)
37633990,39.3580603,-76.7152626,,,3,,,POINT (-76.7152626 39.3580603)
37633995,39.4029632,-76.6044068,,,3,,,POINT (-76.6044068 39.4029632)
37633997,39.3119256,-76.4853323,,,3,,,POINT (-76.4853323 39.3119256)
37634001,39.3090357,-76.7692024,,,3,,,POINT (-76.7692024 39.3090357)
37634003,39.3091764,-76.7690442,,,3,,,POINT (-76.7690442 39.3091764)
37634005,39.4583735,-76.7913815,,,3,,,POINT (-76.7913815 39.4583735)
37634013,39.4569385,-76.7919475,turning_circle,,1,,,POINT (-76.7919475 39.4569385)
37634014,39.3296482,-76.7404565,,,3,,,POINT (-76.7404565 39.3296482)
37634040,39.3285984,-76.7425956,,,3,,,POINT (-76.7425956 39.3285984)
37634046,39.4021685,-76.6921061,,,3,,,POINT (-76.6921061 39.4021685)
37634082,39.40025,-76.6949659,,,3,,,POINT (-76.6949659 39.40025)
37634097,39.400805,-76.6961097,,,3,,,POINT (-76.6961097 39.400805)
37634115,39.402846,-76.6954229,,,3,,,POINT (-76.6954229 39.402846)
37634120,39.4653749,-76.8278318,,,1,,,POINT (-76.8278318 39.4653749)
37634137,39.4652105,-76.829226,,,3,,,POINT (-76.829226 39.4652105)
37634206,39.4080791,-76.5321067,,,3,,,POINT (-76.5321067 39.4080791)
37634207,39.4091177,-76.5315042,,,3,,,POINT (-76.5315042 39.4091177)
37634208,39.4111579,-76.6487514,,,3,,,POINT (-76.6487514 39.4111579)
37634224,39.4108315,-76.6498035,,,3,,,POINT (-76.6498035 39.4108315)
37634233,39.4105269,-76.6508737,,,1,,,POINT (-76.6508737 39.4105269)
37634235,39.2966108,-76.7117116,,,3,,,POINT (-76.7117116 39.2966108)
37634239,39.2225765,-76.70371,,,3,,,POINT (-76.70371 39.2225765)
37634240,39.2222127,-76.7039966,,,3,,,POINT (-76.7039966 39.2222127)
37634241,39.221232,-76.705174,,,4,,,POINT (-76.705174 39.221232)
37634258,39.2198502,-76.7047735,,,3,,,POINT (-76.7047735 39.2198502)
37634263,39.4709872,-76.6266222,,,3,,,POINT (-76.6266222 39.4709872)
37634266,39.4708992,-76.6264667,,,3,,,POINT (-76.6264667 39.4708992)
37634276,39.4707576,-76.6259875,,,3,,,POINT (-76.6259875 39.4707576)
37634338,39.3206355,-76.5133644,,,3,,,POINT (-76.5133644 39.3206355)
37634358,39.321884,-76.510603,,,3,,,POINT (-76.510603 39.321884)
37634360,39.322008,-76.51019,,,3,,,POINT (-76.51019 39.322008)
37634366,39.322209,-76.50942,,,4,,,POINT (-76.50942 39.322209)
37634392,39.3230458,-76.5064003,,,3,,,POINT (-76.5064003 39.3230458)
37634395,39.323291,-76.50549,,,3,,,POINT (-76.50549 39.323291)
37634409,39.325205,-76.500181,,,3,,,POINT (-76.500181 39.325205)
37634411,39.325863,-76.498867,,,3,,,POINT (-76.498867 39.325863)
37634418,39.3262391,-76.4978807,,,4,,,POINT (-76.4978807 39.3262391)
37634429,39.325967,-76.497632,,,4,,,POINT (-76.497632 39.325967)
37634431,39.3758619,-76.7897773,,,3,,,POINT (-76.7897773 39.3758619)
37634443,39.3764258,-76.7914913,,,3,,,POINT (-76.7914913 39.3764258)
37634451,39.3761377,-76.7929571,,,3,,,POINT (-76.7929571 39.3761377)
37634457,39.530386,-76.57157,,,3,,,POINT (-76.57157 39.530386)
37634524,39.2984087,-76.4254943,,,3,,,POINT (-76.4254943 39.2984087)
37634525,39.4222301,-76.7921349,,,3,,,POINT (-76.7921349 39.4222301)
37634526,39.4211645,-76.7926381,,,3,,,POINT (-76.7926381 39.4211645)
37634527,39.3811939,-76.6227196,,,3,,,POINT (-76.6227196 39.3811939)
37634534,39.3815266,-76.6206899,,,3,,,POINT (-76.6206899 39.3815266)
37634535,39.2512986,-76.5106329,,,3,,,POINT (-76.5106329 39.2512986)
37634540,39.2506856,-76.5104935,turning_circle,,1,,,POINT (-76.5104935 39.2506856)
37634541,39.375325,-76.620953,,,3,,,POINT (-76.620953 39.375325)
37634547,39.375152,-76.621725,,,1,,,POINT (-76.621725 39.375152)
37634561,39.3257172,-76.7137736,,,3,,,POINT (-76.7137736 39.3257172)
37634568,39.4656214,-76.6137789,,,4,,,POINT (-76.6137789 39.4656214)
37634580,39.3797709,-76.7829642,,,4,,,POINT (-76.7829642 39.3797709)
37634626,39.3815403,-76.7856995,,,3,,,POINT (-76.7856995 39.3815403)
37634632,39.5880792,-76.7288307,,,3,,,POINT (-76.7288307 39.5880792)
37634852,39.22417,-76.7039233,,,1,,,POINT (-76.7039233 39.22417)
37634875,39.3815599,-76.6004559,,,3,,,POINT (-76.6004559 39.3815599)
37634876,39.381327,-76.6004687,turning_circle,,1,,,POINT (-76.6004687 39.381327)
37634880,39.3296096,-76.7616751,,,3,,,POINT (-76.7616751 39.3296096)
37634881,39.3301159,-76.7614953,,,1,,,POINT (-76.7614953 39.3301159)
37634921,39.3119455,-76.7405405,traffic_signals,,4,,,POINT (-76.7405405 39.3119455)
37634922,39.3120918,-76.7405205,traffic_signals,,4,,,POINT (-76.7405205 39.3120918)
37634923,39.378809,-76.5890179,,,3,,,POINT (-76.5890179 39.378809)
37634937,39.3715089,-76.828114,turning_circle,,1,,,POINT (-76.828114 39.3715089)
37634938,39.3718747,-76.8275763,,,4,,,POINT (-76.8275763 39.3718747)
37634941,39.581623,-76.625894,,,3,,,POINT (-76.625894 39.581623)
37634948,39.5822934,-76.6260076,,,3,,,POINT (-76.6260076 39.5822934)
37634951,39.3604793,-76.7312735,,,3,,,POINT (-76.7312735 39.3604793)
37634957,39.3604793,-76.7336352,,,4,,,POINT (-76.7336352 39.3604793)
37634978,39.3608111,-76.7353733,,,3,,,POINT (-76.7353733 39.3608111)
37634990,39.360716,-76.7362858,,,3,,,POINT (-76.7362858 39.360716)
37635010,39.2866331,-76.7744278,,,3,,,POINT (-76.7744278 39.2866331)
37635032,39.2855775,-76.7736808,,,3,,,POINT (-76.7736808 39.2855775)
37635033,39.3274713,-76.807441,,,3,,,POINT (-76.807441 39.3274713)
37635035,39.3289546,-76.8058112,,,3,,,POINT (-76.8058112 39.3289546)
37635086,39.3319419,-76.800828,,,3,,,POINT (-76.800828 39.3319419)
37635102,39.3305079,-76.7997537,,,3,,,POINT (-76.7997537 39.3305079)
37635117,39.3289814,-76.8003861,turning_circle,,1,,,POINT (-76.8003861 39.3289814)
37635118,39.3707998,-76.791621,,,3,,,POINT (-76.791621 39.3707998)
37635122,39.3712549,-76.7912025,,,3,,,POINT (-76.7912025 39.3712549)
37635136,39.3715566,-76.787839,,,3,,,POINT (-76.787839 39.3715566)
37635159,39.565,-76.8290843,,,3,,,POINT (-76.8290843 39.565)
37635167,39.3593693,-76.7378798,turning_circle,,1,,,POINT (-76.7378798 39.3593693)
37635168,39.3594035,-76.7384188,,,3,,,POINT (-76.7384188 39.3594035)
37635193,39.3087742,-76.7811752,,,4,,,POINT (-76.7811752 39.3087742)
37635238,39.3124187,-76.7809987,,,4,,,POINT (-76.7809987 39.3124187)
37635244,39.2868383,-76.7420621,,,3,,,POINT (-76.7420621 39.2868383)
37635247,39.368417,-76.7827431,,,3,,,POINT (-76.7827431 39.368417)
37635253,39.3688753,-76.7826224,,,3,,,POINT (-76.7826224 39.3688753)
37635279,39.3713271,-76.7804325,,,3,,,POINT (-76.7804325 39.3713271)
37635287,39.3539708,-76.7705695,,,3,,,POINT (-76.7705695 39.3539708)
37635290,39.3547433,-76.7708578,,,3,,,POINT (-76.7708578 39.3547433)
37635338,39.307498,-76.480432,,,3,,,POINT (-76.480432 39.307498)
37635341,39.3084008,-76.4804949,,,3,,,POINT (-76.4804949 39.3084008)
37635345,39.309125,-76.480558,,,1,,,POINT (-76.480558 39.309125)
37635381,39.475422,-76.6508955,traffic_signals,,4,,,POINT (-76.6508955 39.475422)
37635415,39.4748309,-76.6410852,traffic_signals,,4,,,POINT (-76.6410852 39.4748309)
37635430,39.4747969,-76.6389033,,,3,,,POINT (-76.6389033 39.4747969)
37635431,39.474745,-76.6381986,,,3,,,POINT (-76.6381986 39.474745)
37635436,39.4743599,-76.6324941,,,3,,,POINT (-76.6324941 39.4743599)
37635437,39.4743454,-76.6322635,,,3,,,POINT (-76.6322635 39.4743454)
37635438,39.474245,-76.6307641,traffic_signals,,3,,,POINT (-76.6307641 39.474245)
37635441,39.4742078,-76.6302424,,,3,,,POINT (-76.6302424 39.4742078)
37635448,39.47404,-76.6280356,,,3,,,POINT (-76.6280356 39.47404)
37635451,39.4739272,-76.6266268,,,3,,,POINT (-76.6266268 39.4739272)
37635455,39.4738423,-76.6255472,,,3,,,POINT (-76.6255472 39.4738423)
37635465,39.4735649,-76.6217546,,,3,,,POINT (-76.6217546 39.4735649)
37635469,39.4735183,-76.6206254,,,3,,,POINT (-76.6206254 39.4735183)
37635494,39.4755711,-76.6172471,,,3,,,POINT (-76.6172471 39.4755711)
37635502,39.4761746,-76.616712,,,3,,,POINT (-76.616712 39.4761746)
37635636,39.49277,-76.606035,,,3,,,POINT (-76.606035 39.49277)
37635695,39.3225801,-76.717421,,,3,,,POINT (-76.717421 39.3225801)
37635697,39.3215229,-76.715872,,,3,,,POINT (-76.715872 39.3215229)
37635700,39.3908574,-76.4735599,,,3,,,POINT (-76.4735599 39.3908574)
37635713,39.3916752,-76.4734634,,,1,,,POINT (-76.4734634 39.3916752)
37635719,39.3922222,-76.4742573,,,4,,,POINT (-76.4742573 39.3922222)
37635722,39.399658,-76.5529193,,,3,,,POINT (-76.5529193 39.399658)
37635727,39.401597,-76.5539755,,,3,,,POINT (-76.5539755 39.401597)
37635731,39.437566,-76.6503211,,,4,,,POINT (-76.6503211 39.437566)
37635732,39.4385603,-76.6513299,,,3,,,POINT (-76.6513299 39.4385603)
37635770,39.446006,-76.656388,,,3,,,POINT (-76.656388 39.446006)
